customer_id,signup_date,total_orders,total_spend,last_order_date,avg_order_value,return_rate,support_tickets,app_sessions_30d,churned,days_since_last_order,orders_last_30d,cart_abandonment_rate,wishlist_additions,avg_review_rating,email_open_rate,gender,age,city,acquisition_channel
C003741,2024-01-25,1,11310.43,2024-07-16,2262.09,0.334,10,3,1,593,0,0.515,8,,0.043,female,41,Kolkata,
C003742,2024-11-15,30,37906.72,2025-01-30,1263.56,0.159,5,78,0,395,1,0.537,2,2.0,0.389,M,32,Jaipur,referral
C003743,2024-11-12,44,70296.33,2025-07-02,1597.64,0.449,4,55,0,242,5,0.36,6,3.1,0.48,M,18,Indore,referral
C003744,2024-06-12,38,66530.72,2025-03-04,1750.81,0.01,7,54,0,362,0,0.132,7,2.6,0.553,female,69,Mumbai,
C003745,2024-08-08,42,92363.37,2025-06-25,2199.13,0.498,0,,0,249,3,0.399,12,2.3,,male,18,Ahmedabad,organic
C003746,2024-02-29,22,60896.66,2025-03-17,2768.03,0.237,1,23,0,349,0,0.248,7,1.1,0.292,F,64,Indore,referral
C003747,2024-01-04,17,13774.3,2024-07-28,810.25,0.483,6,42,0,581,5,0.636,17,2.9,0.159,M,60,Indore,organic
C003748,2024-10-04,28,35424.71,2025-10-07,1265.17,0.095,7,19,0,145,1,0.131,0,3.3,,Female,65,Mumbai,paid_ad
C003749,2024-02-25,10,61363.66,2024-10-30,1917.61,0.023,10,3,1,487,0,0.631,0,3.1,0.387,Male,28,Gurgaon,organic
C003750,2024-03-19,36,58752.56,2024-08-14,1632.02,0.272,4,86,0,564,1,0.795,3,4.4,0.472,F,70,Delhi,social
C003751,2024-10-24,13,80210.2,2025-08-05,1956.35,0.047,10,5,1,208,0,0.308,8,3.6,0.118,male,30,Indore,paid_ad
C003752,2024-04-02,39,100546.02,2024-07-15,2578.1,0.089,9,21,0,594,0,0.497,8,2.8,,male,53,Indore,referral
C003753,2024-03-10,7,16192.09,2024-05-08,2313.16,0.004,3,18,0,662,0,0.551,16,4.1,0.546,F,42,Chandigarh,organic
C003754,2024-05-19,7,18475.89,2025-06-09,2639.41,0.017,4,71,0,265,1,0.716,13,3.1,0.557,M,57,Hyderabad,social
C003755,2024-10-17,18,14416.09,2025-04-23,800.89,0.124,8,95,0,312,1,0.265,1,2.4,0.513,F,39,BANGALORE,
C003756,2024-08-03,24,25464.25,2025-05-29,1061.01,0.323,6,98,0,276,3,0.143,6,1.8,0.196,Male,32,Chennai,organic
C003757,2024-07-03,24,58061.24,2025-04-07,2419.22,0.208,3,69,0,328,4,0.753,1,3.6,0.469,F,61,Mumbai,
C003758,2024-05-28,41,103809.56,2025-04-03,2531.94,0.024,1,6,0,332,4,0.504,16,3.9,0.29,male,26,Pune,social
C003759,2024-07-28,10,11717.71,2024-12-16,1171.77,0.01,10,97,0,440,3,0.195,18,3.7,0.025,Female,61,DELHI,referral
C003760,2024-06-01,4,4939.84,2025-05-04,1234.96,0.431,5,82,0,301,3,0.49,18,3.9,0.078,female,21,chennai,organic
C003761,2024-01-02,29,83080.98,2024-04-11,2864.86,0.101,0,6,0,689,3,0.208,19,3.7,0.594,female,29,Jaipur,social
C003762,2024-03-15,14,10888.19,2024-03-25,777.73,0.041,5,72,0,706,1,0.012,16,2.4,0.536,,56,BANGALORE,paid_ad
C003763,2024-08-14,37,78197.41,2025-07-03,2113.44,0.424,5,34,0,241,4,0.294,4,4.8,0.411,Female,24,Hyderabad,organic
C003764,2024-09-25,38,106256.78,2024-11-03,2796.23,0.252,10,58,0,483,0,0.53,10,2.6,0.502,female,18,Indore,social
C003765,2024-08-01,20,29923.94,2025-03-21,1496.2,0.153,5,75,0,345,5,0.089,20,1.5,0.399,Male,20,Bangalore,organic
C003766,2024-07-08,1,2415.02,2025-02-18,2415.02,,7,7,1,376,0,0.449,17,,0.335,Female,36,BANGALORE,organic
C003767,2024-09-29,1,2403.53,2024-11-04,2403.53,,1,51,0,482,2,0.023,11,,0.348,Male,70,BANGALORE,paid_ad
C003768,2024-02-28,21,31188.56,2025-03-08,1485.17,0.221,1,84,0,358,2,0.071,16,1.2,0.526,Male,32,BANGALORE,
C003769,2024-06-20,38,93912.14,2024-12-07,2471.37,0.333,0,,0,449,2,0.567,8,4.3,0.589,Female,70,Gurgaon,referral
C003770,2024-11-01,16,8881.34,2025-11-05,555.08,0.204,7,28,0,116,2,0.175,16,4.6,,M,23,Ahmedabad,referral
C003771,2024-08-07,32,73977.07,2025-02-06,2311.78,0.288,7,56,0,388,5,0.723,15,4.1,0.114,M,19,Noida,referral
C003772,2024-02-14,37,91683.81,2024-12-02,2477.94,0.13,1,13,0,454,3,0.468,17,3.8,0.033,female,56,mumbai,paid_ad
C003773,2024-09-23,3,7676.46,2024-11-13,2558.82,,8,60,0,473,1,0.61,3,1.7,,male,57,Pune,referral
C003774,2024-11-24,16,120930.97,2025-10-21,2467.98,0.01,7,22,1,131,0,0.194,2,4.3,,F,68,Chandigarh,organic
C003775,2024-11-07,5,12223.23,2024-12-11,2444.65,0.327,5,93,0,445,0,0.224,1,4.2,0.122,M,42,BANGALORE,social
C003776,2024-02-14,15,11317.01,2024-10-13,754.47,0.024,0,9,0,504,2,0.413,2,4.7,0.164,F,39,Bnglr,paid_ad
C003777,2024-01-10,40,98645.92,2024-08-20,2466.15,0.348,10,77,0,558,0,0.311,1,1.5,0.214,F,23,bangalore,social
C003778,2024-07-25,25,15567.18,2025-05-12,622.69,0.28,0,58,0,293,2,0.567,3,2.9,,male,40,Kochi,organic
C003779,2024-08-27,45,124787.91,2024-10-05,2773.06,0.211,1,52,0,512,2,0.127,11,2.9,0.363,M,29,BANGALORE,referral
C003780,2024-12-20,41,85783.98,2025-10-08,2092.29,0.413,10,59,0,144,0,0.115,19,4.7,0.017,M,63,chennai,referral
C003781,2024-07-12,44,112567.2,2025-05-26,2558.35,0.398,1,41,0,279,5,0.69,11,2.5,0.307,Male,29,Bnglr,social
C003782,2024-01-20,35,13631.02,2024-09-28,389.46,0.195,4,59,0,519,3,0.124,6,4.2,0.288,Female,66,DELHI,
C003783,2024-06-17,11,3995.03,2025-01-17,363.18,0.211,0,67,0,408,5,0.374,3,4.5,0.31,male,31,Chennai,referral
C003784,2024-02-25,8,12098.29,2024-08-15,1512.29,0.493,2,81,0,563,1,0.215,12,2.4,0.222,M,22,BANGALORE,
C003785,2024-06-27,26,17146.67,2024-12-18,659.49,0.49,5,0,0,438,5,0.624,17,2.7,0.312,M,42,Bnglr,
C003786,2024-08-20,41,29733.74,2025-06-18,725.21,0.495,0,34,0,256,2,0.066,19,3.3,0.551,male,39,bangalore,organic
C003787,2024-04-15,38,32469.69,2024-08-14,854.47,0.499,2,95,0,564,2,0.099,8,3.8,0.411,Male,25,Bangalore,referral
C003788,2024-07-20,25,20095.74,2025-03-29,803.83,0.151,3,28,0,337,4,0.727,13,2.4,0.501,F,53,mumbai,
C003789,2024-12-14,9,12411.53,2025-06-28,1379.06,0.209,6,,0,246,3,0.494,0,1.8,0.465,M,62,Pune,
C003790,2024-08-22,13,21650.69,2024-10-14,1665.44,0.052,5,75,0,503,2,0.15,5,4.2,0.36,female,28,Kolkata,paid_ad
C003791,2024-12-24,30,64765.65,2025-06-27,2158.86,0.354,9,94,0,247,5,0.755,10,2.0,0.031,Female,46,Pune,social
C003792,2024-09-23,24,50963.21,2024-10-05,2123.47,0.277,6,17,0,512,5,0.233,7,2.7,0.54,M,43,Indore,paid_ad
C003793,2024-08-10,27,74746.47,2024-09-02,2768.39,0.256,0,4,0,545,2,0.664,7,1.3,0.19,F,25,Kolkata,referral
C003794,2024-10-28,40,20688.44,2025-03-11,517.21,0.178,0,4,0,355,5,0.471,6,3.1,0.439,Female,28,Chandigarh,social
C003795,2024-06-27,41,83682.69,2025-05-10,2041.04,0.428,4,,0,295,1,0.54,4,2.1,0.42,F,41,Hyderabad,paid_ad
C003796,2024-10-31,36,86849.04,2025-04-05,2412.47,0.316,9,52,0,330,5,0.225,12,3.3,0.071,male,47,BANGALORE,social
C003797,2024-11-09,11,29399.07,2025-03-26,2672.64,0.282,6,82,0,340,4,0.761,12,2.6,0.069,male,30,DELHI,organic
C003798,2024-04-28,7,19884.15,2024-11-08,2840.59,0.397,9,62,0,478,3,0.023,5,1.5,0.048,female,31,Bangalore,referral
C003799,2024-11-28,14,40572.7,2024-12-15,2898.05,0.261,4,,0,441,4,0.645,12,4.9,0.389,Female,23,DELHI,
C003800,2024-04-06,10,2574.02,2025-02-04,257.4,0.169,9,93,0,390,2,0.306,16,2.8,0.334,female,60,Ahmedabad,social
C003801,2024-02-23,26,75866.13,2024-10-13,2917.93,0.463,9,51,0,504,1,0.429,19,1.6,0.028,M,49,Bnglr,paid_ad
C003802,2024-12-04,0,0.0,,,,5,73,0,,5,0.251,6,,0.589,M,26,Hyderabad,organic
C003803,2024-07-04,8,19516.25,2024-07-10,2439.53,0.085,4,43,0,599,5,0.458,7,2.5,0.446,female,23,Kochi,social
C003804,2024-03-22,13,6057.38,2024-08-09,465.95,0.398,9,91,0,569,1,0.71,16,3.5,0.038,male,62,Mumbai,social
C003805,2024-04-25,31,29177.41,2025-02-25,941.21,0.281,0,69,0,369,5,0.277,6,4.9,0.413,Male,66,chennai,
C003806,2024-01-31,18,53586.59,2024-11-14,2977.03,0.317,3,26,0,472,0,0.136,8,4.2,,male,66,Delhi,paid_ad
C003807,2024-12-13,32,85942.64,2025-02-13,2685.71,0.091,6,77,0,381,0,0.319,12,4.2,0.283,Male,59,Ahmedabad,social
C003808,2024-07-08,6,6928.85,2025-01-17,1154.81,0.028,0,5,0,408,3,0.446,7,2.0,0.213,M,39,Delhi,referral
C003809,2024-05-25,34,28985.43,2025-01-14,852.51,0.369,0,13,0,411,2,0.623,3,4.9,0.071,Female,65,Noida,organic
C003810,2024-01-31,34,22471.96,2024-11-26,660.94,0.304,8,50,0,460,1,0.476,1,3.9,,female,23,DELHI,social
C003811,2024-07-26,13,97619.58,2024-08-10,2503.07,0.279,7,12,1,568,0,0.213,10,2.7,0.509,Female,19,Noida,social
C003812,2024-12-14,42,64940.22,2025-06-04,1546.2,0.192,5,1,0,270,2,0.315,9,1.7,0.052,M,26,BANGALORE,organic
C003813,2024-10-28,39,94644.56,2025-02-15,2426.78,0.357,9,38,0,379,0,0.375,3,4.1,0.37,Female,32,BANGALORE,
C003814,2024-09-26,4,3170.75,2025-08-03,792.69,0.12,4,58,0,210,3,0.359,20,1.6,0.04,Female,43,mumbai,referral
C003815,2024-07-20,50,135817.68,2025-05-13,2716.35,0.143,8,100,0,292,1,0.738,0,4.3,,male,38,Mumbai,
C003816,2024-07-10,48,125369.04,2024-08-24,2611.86,0.247,7,19,0,554,0,0.491,3,3.5,0.238,Female,42,BANGALORE,
C003817,2024-12-14,21,8743.1,2025-06-23,416.34,0.065,5,20,0,251,1,0.192,13,3.1,0.379,F,48,Hyderabad,referral
C003818,2024-08-22,32,53518.64,2025-07-26,1672.46,0.083,0,98,0,218,4,0.54,16,1.8,,M,45,DELHI,paid_ad
C003819,2024-09-01,1,276.27,2024-11-02,276.27,,9,45,0,484,2,0.487,17,,,,45,Chandigarh,social
C003820,2024-12-19,31,17593.23,2025-04-22,567.52,0.408,4,84,0,313,5,0.405,17,1.7,0.357,Female,60,Ahmedabad,referral
C003821,2024-01-20,26,47393.87,2024-06-16,1822.84,0.393,6,5,0,623,4,0.166,20,1.9,0.422,F,65,Hyderabad,
C003822,2024-10-29,44,69014.82,2025-03-08,1568.52,0.021,7,39,0,358,1,0.458,6,2.7,0.51,female,61,BANGALORE,paid_ad
C003823,2024-10-27,46,68118.93,2025-05-15,1480.85,0.415,7,,0,290,5,0.077,5,5.0,0.08,male,21,Indore,organic
C003824,2024-06-05,16,100281.25,2025-03-24,2046.56,0.213,10,23,1,342,0,0.525,1,2.7,,Male,47,Chennai,social
C003825,2024-10-31,12,23799.48,2025-01-07,1983.29,0.18,2,67,0,418,0,0.07,12,1.8,0.038,Male,57,chennai,social
C003826,2024-11-26,3,1678.65,2025-08-14,559.55,,9,,0,199,1,0.106,1,4.8,0.458,Male,66,Delhi,paid_ad
C003827,2024-07-27,19,5098.92,2024-09-07,268.36,0.124,1,,0,540,0,0.393,11,1.4,0.434,female,51,Hyderabad,
C003828,2024-11-02,17,49641.85,2025-12-02,2920.11,0.052,3,21,0,89,5,0.664,2,3.3,0.365,,46,Mumbai,paid_ad
C003829,2024-11-29,20,27074.93,2025-01-24,1353.75,0.002,10,94,0,401,5,0.034,13,1.8,,F,19,Kochi,
C003830,2024-01-23,7,12059.81,2025-01-07,1722.83,0.049,3,85,0,418,1,0.256,3,4.4,0.54,female,42,Ahmedabad,social
C003831,2024-12-26,46,100027.7,2025-11-05,2174.52,0.316,8,94,0,116,4,0.04,8,3.0,0.108,female,55,Ahmedabad,paid_ad
C003832,2024-06-13,8,28925.59,2025-02-14,1157.02,0.364,5,7,1,380,0,0.591,14,1.2,0.539,F,24,DELHI,
C003833,2024-06-04,3,1513.08,2025-01-28,504.36,,6,19,0,397,3,0.651,0,1.6,0.006,F,22,bangalore,paid_ad
C003834,2024-09-12,20,56309.85,2024-11-08,2815.49,0.321,6,63,0,478,3,0.588,0,1.4,0.086,Female,56,Ahmedabad,social
C003835,2024-03-26,36,97330.08,2025-03-19,2703.61,0.15,10,82,0,347,0,0.757,0,1.8,0.355,female,20,Indore,
C003836,2024-11-10,48,78056.54,2025-09-10,1626.18,0.14,6,61,0,172,5,0.755,8,2.8,,Female,20,chennai,organic
C003837,2024-05-06,29,78029.09,2024-06-08,2690.66,0.189,8,22,0,631,1,0.707,10,2.9,0.24,male,18,bangalore,referral
C003838,2024-08-05,6,15813.57,2025-08-11,2635.59,0.437,5,16,0,202,3,0.483,3,2.9,0.549,female,38,Lucknow,organic
C003839,2024-01-29,7,20771.97,2024-02-16,2967.42,0.237,1,73,0,744,2,0.091,10,3.4,0.212,M,37,DELHI,organic
C003840,2024-06-28,16,13904.47,2025-04-21,869.03,0.043,8,89,0,314,3,0.588,1,3.6,0.064,male,22,Chennai,paid_ad
C003841,2024-05-02,5,14686.42,2024-06-10,2937.28,0.016,4,56,0,629,1,0.58,19,1.2,0.589,male,46,Noida,referral
C003842,2024-01-09,41,21309.66,2025-01-13,519.75,0.377,1,13,0,412,1,0.009,3,4.3,,female,63,Chennai,organic
C003843,2024-06-04,40,119317.44,2024-11-19,2982.94,0.24,8,18,0,467,5,0.657,4,4.6,0.264,female,34,Bangalore,social
C003844,2024-09-22,48,74836.01,2025-07-12,1559.08,0.134,10,53,0,232,0,0.359,12,2.6,0.193,Male,27,Jaipur,social
C003845,2024-03-03,35,62294.05,2024-04-03,1779.83,0.372,9,23,0,697,4,0.111,6,2.1,0.389,Female,54,Noida,organic
C003846,2024-06-25,12,25258.14,2025-06-02,2104.84,0.405,4,34,0,272,0,0.561,16,4.8,0.54,Male,56,chennai,
C003847,2024-07-17,10,15391.91,2025-06-14,1539.19,0.49,10,29,0,260,1,0.252,19,2.0,0.118,Male,22,Gurgaon,social
C003848,2024-12-07,3,8738.85,2025-11-09,2912.95,,7,,0,112,1,0.768,16,1.2,0.198,,47,Hyderabad,social
C003849,2024-08-05,21,18446.42,2025-05-14,878.4,0.347,10,55,0,291,4,0.292,4,1.6,0.181,,28,Ahmedabad,paid_ad
C003850,2024-12-13,12,11085.51,2025-12-05,923.79,0.496,1,69,0,86,3,0.276,13,3.3,0.022,M,61,Hyderabad,referral
C003851,2024-09-16,0,0.0,,,,5,38,0,,4,0.429,4,,,F,22,Kolkata,referral
C003852,2024-08-22,11,16536.01,2025-05-19,1503.27,0.4,9,89,0,286,4,0.796,8,2.5,0.507,F,44,bangalore,paid_ad
C003853,2024-01-14,48,91998.68,2024-05-03,1916.64,0.29,6,10,0,667,4,0.085,15,2.3,0.505,male,23,Ahmedabad,organic
C003854,2024-02-24,22,38541.41,2025-03-20,1751.88,0.247,1,29,0,346,5,0.052,19,3.4,,Male,30,BANGALORE,
C003855,2024-09-24,0,0.0,,,,7,56,0,,1,0.266,3,,0.508,male,60,Jaipur,referral
C003856,2024-11-08,23,62043.08,2025-09-06,2697.53,0.413,6,6,0,176,0,0.521,20,3.0,0.181,Female,19,Kochi,referral
C003857,2024-01-04,23,36798.59,2024-01-24,1599.94,0.344,3,81,0,767,3,0.682,14,4.4,,Female,66,Chandigarh,paid_ad
C003858,2024-04-05,3,1771.48,2024-06-16,590.49,,6,73,0,623,4,0.086,13,2.0,0.369,male,38,Bnglr,social
C003859,2024-11-21,15,8076.27,2025-07-28,538.42,0.248,1,78,0,216,1,0.275,19,1.4,0.579,M,52,Indore,paid_ad
C003860,2024-11-15,17,13613.63,2025-01-01,800.8,0.421,7,22,0,424,1,0.641,17,4.3,0.234,M,38,Gurgaon,organic
C003861,2024-09-30,44,128990.2,2025-07-18,2931.6,0.047,8,3,0,226,5,0.102,0,4.4,0.439,M,70,Mumbai,social
C003862,2024-08-26,49,86329.08,2025-03-12,1761.82,0.446,1,84,0,354,5,0.254,4,3.8,0.533,Male,61,Bnglr,referral
C003863,2024-09-17,11,5380.1,2025-05-24,489.1,0.498,3,8,0,281,3,0.714,20,3.0,0.147,M,57,Kochi,organic
C003864,2024-02-17,23,49467.65,2024-06-26,2150.77,0.279,0,23,0,613,5,0.585,5,2.3,0.535,,40,Jaipur,referral
C003865,2024-02-07,25,31098.55,2024-03-15,1243.94,0.157,3,5,0,716,3,0.562,15,4.9,0.099,male,52,Kochi,social
C003866,2024-09-06,18,48763.93,2024-11-11,2709.11,0.149,4,60,0,475,3,0.508,16,2.0,0.467,female,22,Noida,social
C003867,2024-02-15,48,38749.48,2024-09-14,807.28,0.067,5,,0,533,4,0.563,0,5.0,0.529,,999,BANGALORE,organic
C003868,2024-10-17,11,30227.81,2024-12-21,2747.98,0.479,7,23,0,435,1,0.36,3,5.0,0.591,Male,20,Jaipur,referral
C003869,2024-10-08,47,126414.56,2025-02-21,2689.67,0.314,3,87,0,373,2,0.694,16,3.0,,male,43,Jaipur,
C003870,2024-11-19,24,49295.17,2025-01-23,2053.97,0.189,3,56,0,402,2,0.643,6,4.9,,,34,BANGALORE,paid_ad
C003871,2024-02-05,26,14471.89,2024-07-02,556.61,0.107,1,88,0,607,4,0.504,0,3.4,0.174,M,59,Delhi,
C003872,2024-08-28,30,74734.8,2024-12-31,2491.16,0.346,9,83,0,425,3,0.305,10,1.4,,M,53,Ahmedabad,referral
C003873,2024-08-29,47,71900.05,2025-04-04,1529.79,0.286,7,27,0,331,0,0.432,9,4.5,0.595,,53,Noida,social
C003874,2024-08-27,0,0.0,,,,10,81,0,,4,0.742,8,,0.524,Female,52,Bnglr,social
C003875,2024-03-25,6,11764.52,2024-06-01,1960.75,0.298,2,54,0,638,2,0.052,0,4.0,0.476,F,57,Chennai,
C003876,2024-08-13,13,30782.25,2024-08-19,2367.87,0.232,1,81,0,559,0,0.187,2,2.2,0.032,,39,Jaipur,paid_ad
C003877,2024-01-17,40,27318.74,2024-09-15,682.97,0.034,5,29,0,532,5,0.718,13,4.8,0.522,male,34,Ahmedabad,organic
C003878,2024-02-11,28,30059.33,2024-04-03,1073.55,0.322,2,53,0,697,0,0.433,2,3.9,0.423,female,62,Noida,
C003879,2024-03-05,18,42261.56,2024-06-02,2347.86,0.43,0,18,0,637,4,0.502,16,4.8,0.186,M,70,Mumbai,
C003880,2024-11-29,37,73967.94,2025-09-13,1999.13,0.226,3,60,0,169,2,0.163,14,3.8,0.531,,37,mumbai,social
C003881,2024-11-02,3,2268.2,2025-01-25,756.07,,8,37,0,400,5,0.604,10,1.8,0.213,M,999,Kochi,paid_ad
C003882,2024-08-12,26,42872.25,2025-05-21,1648.93,0.394,6,9,0,284,4,0.085,4,1.5,0.303,,32,Delhi,social
C003883,2024-08-18,49,73998.59,2025-03-05,1510.18,0.19,9,2,0,361,0,0.781,18,2.2,0.446,F,25,Hyderabad,organic
C003884,2024-04-15,9,19613.61,2024-07-01,2179.29,0.121,8,18,0,608,1,0.479,4,3.9,0.083,Female,54,Indore,
C003885,2024-05-03,20,53868.29,2024-09-26,2693.41,0.085,4,4,0,521,2,0.643,4,1.6,0.256,M,50,Chennai,
C003886,2024-01-08,28,69791.04,2024-12-23,2492.54,0.424,4,83,0,433,5,0.04,2,4.3,0.487,Male,44,Mumbai,referral
C003887,2024-09-25,38,30939.37,2024-12-16,814.19,0.097,10,,0,440,5,0.25,5,4.1,0.068,F,50,Pune,paid_ad
C003888,2024-11-04,24,63621.64,2025-04-28,2650.9,0.357,10,8,0,307,3,0.407,19,3.6,0.23,,63,Indore,social
C003889,2024-10-27,35,71439.13,2024-11-24,2041.12,0.211,9,4,0,462,4,0.584,15,4.6,0.157,female,23,mumbai,referral
C003890,2024-03-04,26,75577.61,2024-12-13,2906.83,0.461,0,18,0,443,2,0.621,0,1.3,0.263,male,999,Delhi,organic
C003891,2024-01-28,11,12375.53,2024-09-05,1125.05,0.309,1,84,0,542,3,0.705,15,1.1,0.191,Female,24,Bangalore,social
C003892,2024-01-31,13,23893.43,2024-07-18,1837.96,0.182,5,25,0,591,3,0.433,8,2.7,,female,57,Indore,paid_ad
C003893,2024-10-29,38,101925.82,2025-11-29,2682.26,0.373,1,81,0,92,5,0.645,11,4.1,0.254,F,21,Noida,social
C003894,2024-07-14,30,58532.19,2025-05-31,1951.07,0.374,1,79,0,274,3,0.699,1,1.8,,F,28,chennai,paid_ad
C003895,2024-10-30,1,2252.08,2025-01-28,2252.08,,5,78,0,397,3,0.134,8,,0.21,Female,29,Bangalore,
C003896,2024-01-03,21,52529.54,2024-06-21,2501.41,0.306,2,99,0,618,3,0.03,3,4.7,0.484,female,21,Bangalore,paid_ad
C003897,2024-12-28,47,59887.86,2025-11-02,1274.21,0.44,7,,0,119,2,0.311,16,4.1,0.196,female,23,Chandigarh,paid_ad
C003898,2024-08-01,10,24984.8,2025-08-17,2498.48,0.099,0,99,0,196,1,0.04,10,3.8,0.5,Male,68,Chennai,organic
C003899,2024-12-10,2,14031.18,2025-12-12,2004.45,0.275,9,4,1,79,0,0.105,10,,0.335,Female,57,Chandigarh,referral
C003900,2024-01-29,30,52136.12,2025-03-04,1737.87,0.256,6,92,0,362,4,0.184,18,3.6,0.587,F,36,Bangalore,paid_ad
C003901,2024-02-10,29,9830.49,2024-06-26,338.98,0.404,2,28,0,613,1,0.306,9,4.8,0.475,female,51,chennai,referral
C003902,2024-09-04,13,26386.07,2025-01-09,2029.7,0.356,7,81,0,416,2,0.422,14,4.9,0.426,female,26,Chennai,
C003903,2024-10-15,7,12350.1,2025-01-07,1764.3,0.363,9,18,0,418,0,0.602,8,3.0,0.286,M,27,Indore,referral
C003904,2024-11-01,4,8096.67,2025-06-30,2024.17,0.346,3,75,0,244,5,0.607,2,3.2,0.176,F,35,Kolkata,social
C003905,2024-05-20,36,69853.91,2024-10-10,1940.39,0.195,10,11,0,507,5,0.197,6,3.2,0.138,,66,chennai,
C003906,2024-06-17,43,107126.65,2024-12-16,2491.32,0.475,4,,0,440,2,0.24,6,4.2,,Female,57,DELHI,organic
C003907,2024-09-03,48,114434.7,2025-02-10,2384.06,0.416,1,84,0,384,3,0.1,16,1.2,,Female,41,Pune,
C003908,2024-05-02,38,55051.62,2024-06-29,1448.73,0.177,3,93,0,610,4,0.486,10,2.5,0.054,male,47,Bnglr,organic
C003909,2024-11-22,17,19976.79,2025-09-18,1175.11,0.465,5,51,0,164,0,0.088,2,2.1,0.43,,18,Bnglr,social
C003910,2024-07-05,30,6040.17,2024-09-28,201.34,0.336,8,66,0,519,2,0.314,12,1.9,0.346,male,28,Mumbai,
C003911,2024-10-19,32,67486.99,2025-01-17,2108.97,0.265,2,77,0,408,0,0.608,8,4.3,0.239,female,39,chennai,paid_ad
C003912,2024-03-14,5,8321.75,2024-10-01,1664.35,0.179,4,63,0,516,4,0.058,2,1.4,0.587,,58,DELHI,paid_ad
C003913,2024-08-26,47,110815.78,2025-09-26,2357.78,0.079,8,60,0,156,2,0.686,15,1.7,,female,41,Ahmedabad,paid_ad
C003914,2024-12-09,12,14824.83,2025-02-18,1235.4,0.039,2,17,0,376,3,0.249,0,4.3,0.404,male,49,Bangalore,organic
C003915,2024-08-28,42,49726.59,2024-11-23,1183.97,0.191,2,,0,463,4,0.261,17,3.7,0.082,F,24,Hyderabad,social
C003916,2024-06-18,36,49254.14,2024-07-08,1368.17,0.392,2,64,0,601,1,0.519,11,2.5,0.142,female,35,Bangalore,social
C003917,2024-10-01,46,122443.62,2025-05-12,2661.82,0.37,9,32,0,293,0,0.087,10,2.9,0.4,male,21,Bangalore,organic
C003918,2024-05-26,3,4984.14,2025-05-17,1661.38,,4,41,0,288,0,0.658,2,1.6,,Male,57,mumbai,referral
C003919,2024-03-11,40,113160.48,2024-11-25,2829.01,0.246,5,45,0,461,2,0.498,3,4.1,0.594,M,55,Ahmedabad,social
C003920,2024-07-17,4,3834.35,2025-01-17,958.59,0.145,0,21,0,408,4,0.247,12,4.5,,Male,50,BANGALORE,
C003921,2024-01-28,35,28403.38,2025-02-05,811.53,0.118,10,40,0,389,2,0.643,17,2.2,0.278,,45,Jaipur,organic
C003922,2024-12-14,21,45548.61,2025-05-17,2168.98,0.197,8,53,0,288,2,0.362,18,1.4,0.247,male,58,Indore,organic
C003923,2024-08-25,7,12930.97,2024-11-06,1847.28,0.04,8,,0,480,4,0.163,2,1.6,0.116,F,57,mumbai,paid_ad
C003924,2024-07-18,32,82104.23,2025-08-21,2565.76,0.014,6,10,0,192,1,0.544,14,2.6,0.598,F,23,Noida,paid_ad
C003925,2024-12-02,19,14728.02,2024-12-31,775.16,0.378,0,99,0,425,2,0.747,20,1.8,,M,62,Kolkata,organic
C003926,2024-11-08,39,78417.76,2025-05-31,2010.71,0.417,4,76,0,274,4,0.715,18,2.9,0.062,Female,59,DELHI,paid_ad
C003927,2024-11-08,41,66995.85,2024-12-03,1634.05,0.352,6,11,0,453,0,0.749,8,2.6,,M,60,Kolkata,organic
C003928,2024-09-08,7,17571.34,2025-07-19,2510.19,0.088,7,38,0,225,2,0.751,9,4.2,,female,45,Delhi,organic
C003929,2024-01-25,43,123357.13,2025-02-24,2868.77,0.413,1,10,0,370,2,0.715,1,3.6,0.514,M,64,Gurgaon,organic
C003930,2024-05-21,2,4276.81,2024-10-19,2138.41,,1,9,0,498,2,0.366,14,,,male,56,Hyderabad,referral
C003931,2024-11-24,38,70110.15,2025-11-24,1845.0,0.321,5,97,0,97,1,0.285,12,2.3,0.409,Female,41,Mumbai,referral
C003932,2024-02-20,11,18593.61,2024-07-30,1690.33,0.319,1,41,0,579,4,0.772,9,2.4,0.434,Female,36,Bnglr,social
C003933,2024-10-14,45,104804.54,2024-10-23,2328.99,0.453,9,4,0,494,2,0.737,12,4.1,0.294,Male,19,mumbai,paid_ad
C003934,2024-05-18,29,69177.44,2025-01-26,2385.43,0.025,5,38,0,399,1,0.622,7,4.3,0.227,female,66,Chandigarh,paid_ad
C003935,2024-01-20,40,67612.34,2024-02-17,1690.31,0.002,0,72,0,743,5,0.037,16,4.3,0.047,F,22,Bangalore,organic
C003936,2024-11-19,22,40677.97,2025-11-19,1849.0,0.478,0,32,0,102,4,0.722,15,4.5,0.186,F,53,BANGALORE,organic
C003937,2024-04-27,42,69749.19,2024-08-07,1660.7,0.457,0,92,0,571,4,0.027,8,3.1,0.554,Male,35,Lucknow,referral
C003938,2024-04-27,32,67154.86,2025-02-22,2098.59,0.24,6,100,0,372,0,0.253,10,1.9,0.58,male,59,DELHI,referral
C003939,2024-10-28,29,73179.52,2025-06-08,2523.43,0.309,10,31,0,266,5,0.444,0,3.2,0.326,female,41,mumbai,
